"","Model","Region","Scenario","Year","Inequality index|Gini","Gini_recomputed","Gini_full"
"390","AIM","Russia","REF",2020,0.3829,0.37451214980486,0.3829
"391","AIM","Russia","REF",2025,0.385015,0.376634574673085,0.385015
"392","AIM","Russia","REF",2030,0.38713,0.378756996994402,0.38713
"393","AIM","Russia","REF",2035,0.389418,0.381010667595733,0.389418
"394","AIM","Russia","REF",2040,0.391706,0.38326434,0.391706
"395","AIM","Russia","REF",2045,0.3946105,0.38609008,0.3946105
"396","AIM","Russia","REF",2050,0.397515,0.38891582,0.397515
"397","AIM","United States","REF",2010,0.400976,0.392272206182235,0.400976
"398","AIM","United States","REF",2015,0.411412,0.402337679064928,0.411412
"399","AIM","United States","REF",2020,0.421848,0.41240316,0.421848
"400","AIM","United States","REF",2025,0.4295655,0.419785021978502,0.4295655
"401","AIM","United States","REF",2030,0.437283,0.427166885433377,0.437283
"402","AIM","United States","REF",2035,0.4411675,0.430831922332769,0.4411675
"403","AIM","United States","REF",2040,0.445052,0.434496960698177,0.445052
"404","AIM","United States","REF",2045,0.44753,0.436798665759066,0.44753
"405","AIM","United States","REF",2050,0.450008,0.439100371280297,0.450008
"406","AIM","Brazil","REF",2060,0.539835744003215,0.524396928210878,0.539835744003215
"407","AIM","Brazil","REF",2070,0.539162026191575,0.523442990695165,0.539162026191575
"408","AIM","Brazil","REF",2080,0.538720584979009,0.522500052485513,0.538720584979009
"409","AIM","Brazil","REF",2090,0.538760644581199,0.521748930415043,0.538760644581199
"410","AIM","Brazil","REF",2100,0.5393864830969,0.521190067813314,0.5393864830969
"411","AIM","Brazil","1150",2060,0.542390625422818,0.526770425520646,0.542390625422818
"412","AIM","Brazil","1150",2070,0.542242900362102,0.526280662507986,0.542242900362102
"413","AIM","Brazil","1150",2080,0.541618016824426,0.525140952117025,0.541618016824426
"414","AIM","Brazil","1150",2090,0.54129104800529,0.524023713512801,0.54129104800529
"415","AIM","Brazil","1150",2100,0.541559382407079,0.523109898279416,0.541559382407079
"416","AIM","Brazil","650",2060,0.543302190550508,0.527614665187057,0.543302190550508
"417","AIM","Brazil","650",2070,0.542316982415679,0.526348898159454,0.542316982415679
"418","AIM","Brazil","650",2080,0.541536965448148,0.525067060865656,0.541536965448148
"419","AIM","Brazil","650",2090,0.541254544217699,0.523990990655741,0.541254544217699
"420","AIM","Brazil","650",2100,0.541566791186511,0.523116432262664,0.541566791186511
"421","AIM","Brazil","1150_redist",2060,0.542529989990188,0.526956371261361,0.542529989990188
"422","AIM","Brazil","1150_redist",2070,0.542437720955686,0.52657879567333,0.542437720955686
"423","AIM","Brazil","1150_redist",2080,0.541792155494432,0.525479732390478,0.541792155494432
"424","AIM","Brazil","1150_redist",2090,0.541419779840632,0.524384045343571,0.541419779840632
"425","AIM","Brazil","1150_redist",2100,0.541648252228521,0.523500214067805,0.541648252228521
"426","AIM","Brazil","650_redist",2060,0.543522598767042,0.527897745927067,0.543522598767042
"427","AIM","Brazil","650_redist",2070,0.542526030055513,0.526665676407619,0.542526030055513
"428","AIM","Brazil","650_redist",2080,0.541701430647526,0.525390856587474,0.541701430647526
"429","AIM","Brazil","650_redist",2090,0.541372553495972,0.524324203848966,0.541372553495972
"430","AIM","Brazil","650_redist",2100,0.541648970135151,0.523478533200569,0.541648970135151
"431","AIM","Canada","REF",2060,0.39388148069099,0.385465761383528,0.39388148069099
"432","AIM","Canada","REF",2070,0.41053865158146,0.401447425881315,0.41053865158146
"433","AIM","Canada","REF",2080,0.428816090497443,0.41872960517473,0.428816090497443
"434","AIM","Canada","REF",2090,0.449378352493325,0.437650058876852,0.449378352493325
"435","AIM","Canada","REF",2100,0.472826304378088,0.458194790734277,0.472826304378088
"436","AIM","Canada","1150",2060,0.394014844865835,0.38559466548486,0.394014844865835
"437","AIM","Canada","1150",2070,0.41069849605036,0.401608078194994,0.41069849605036
"438","AIM","Canada","1150",2080,0.429065846699314,0.418966166732903,0.429065846699314
"439","AIM","Canada","1150",2090,0.4496163499636,0.43787056437058,0.4496163499636
"440","AIM","Canada","1150",2100,0.473051369270574,0.458357721482214,0.473051369270574
"441","AIM","Canada","650",2060,0.394149042630794,0.385723669063954,0.394149042630794
"442","AIM","Canada","650",2070,0.410806711052911,0.401704365480943,0.410806711052911
"443","AIM","Canada","650",2080,0.4290768586886,0.418975343012322,0.4290768586886
"444","AIM","Canada","650",2090,0.449661286882337,0.437874690126997,0.449661286882337
"445","AIM","Canada","650",2100,0.473083566935329,0.458286968733281,0.473083566935329
"446","AIM","Canada","1150_redist",2060,0.359627341139351,0.34493016189985,0.359627341139351
"447","AIM","Canada","1150_redist",2070,0.407254514245077,0.397582230417302,0.407254514245077
"448","AIM","Canada","1150_redist",2080,0.429017019877157,0.418931931330463,0.429017019877157
"449","AIM","Canada","1150_redist",2090,0.44960517453217,0.437864173628378,0.44960517453217
"450","AIM","Canada","1150_redist",2100,0.472545822461192,0.457815807329101,0.472545822461192
"451","AIM","Canada","650_redist",2060,0.394046405763874,0.385625810595847,0.394046405763874
"452","AIM","Canada","650_redist",2070,0.410738879995063,0.401644455951525,0.410738879995063
"453","AIM","Canada","650_redist",2080,0.426532951284107,0.416051756495811,0.426532951284107
"454","AIM","Canada","650_redist",2090,0.445018553728581,0.432675026687757,0.445018553728581
"455","AIM","Canada","650_redist",2100,0.466879102893876,0.451614059282983,0.466879102893876
"456","AIM","China","REF",2060,0.314714115658356,0.308599477235044,0.314714115658356
"457","AIM","China","REF",2070,0.287723036067552,0.282330772280349,0.287723036067552
"458","AIM","China","REF",2080,0.256533860881585,0.251900691360322,0.256533860881585
"459","AIM","China","REF",2090,0.218936691104444,0.215132153778428,0.218936691104444
"460","AIM","China","REF",2100,0.174685904128645,0.171762849575761,0.174685904128645
"461","AIM","China","1150",2060,0.315014983065799,0.308881337697746,0.315014983065799
"462","AIM","China","1150",2070,0.287874285802086,0.282469368177999,0.287874285802086
"463","AIM","China","1150",2080,0.256666078670916,0.25202246094148,0.256666078670916
"464","AIM","China","1150",2090,0.219143043909733,0.215330132472054,0.219143043909733
"465","AIM","China","1150",2100,0.174894425816847,0.17196517902296,0.174894425816847
"466","AIM","China","650",2060,0.315132572202806,0.308994176567604,0.315132572202806
"467","AIM","China","650",2070,0.287928898512567,0.282525274325979,0.287928898512567
"468","AIM","China","650",2080,0.256677935417167,0.252036057508572,0.256677935417167
"469","AIM","China","650",2090,0.219121205542691,0.215309319919012,0.219121205542691
"470","AIM","China","650",2100,0.174863954521527,0.171935473175604,0.174863954521527
"471","AIM","China","1150_redist",2060,0.267824780124588,0.25079379351473,0.267824780124588
"472","AIM","China","1150_redist",2070,0.263158978654071,0.251885297193726,0.263158978654071
"473","AIM","China","1150_redist",2080,0.243236311874216,0.235237929074948,0.243236311874216
"474","AIM","China","1150_redist",2090,0.209564613191087,0.203196432849182,0.209564613191087
"475","AIM","China","1150_redist",2100,0.168226904851745,0.163356476878403,0.168226904851745
"476","AIM","China","650_redist",2060,0.287452737787521,0.275146082257372,0.287452737787521
"477","AIM","China","650_redist",2070,0.268782485138876,0.258867523895353,0.268782485138876
"478","AIM","China","650_redist",2080,0.243597140140551,0.235690292789154,0.243597140140551
"479","AIM","China","650_redist",2090,0.209932254699751,0.203673003861955,0.209932254699751
"480","AIM","China","650_redist",2100,0.168583236188618,0.163836365427174,0.168583236188618
"481","AIM","France","REF",2060,0.324667676103042,0.318380066403234,0.324667676103042
"482","AIM","France","REF",2070,0.322771881493464,0.316552491720648,0.322771881493464
"483","AIM","France","REF",2080,0.320908532151625,0.31475225132384,0.320908532151625
"484","AIM","France","REF",2090,0.319172670732682,0.313072180042228,0.319172670732682
"485","AIM","France","REF",2100,0.317320166709742,0.31127352352433,0.317320166709742
"486","AIM","France","1150",2060,0.324545425457641,0.318258003028938,0.324545425457641
"487","AIM","France","1150",2070,0.322657885188269,0.316439535098218,0.322657885188269
"488","AIM","France","1150",2080,0.320851214250726,0.314695431405678,0.320851214250726
"489","AIM","France","1150",2090,0.319161824024933,0.313061367856188,0.319161824024933
"490","AIM","France","1150",2100,0.317348604698884,0.311301171541281,0.317348604698884
"491","AIM","France","650",2060,0.324536985139148,0.318249238597222,0.324536985139148
"492","AIM","France","650",2070,0.322660473552812,0.316442036916347,0.322660473552812
"493","AIM","France","650",2080,0.320867579047232,0.314711574216641,0.320867579047232
"494","AIM","France","650",2090,0.319200738329433,0.313099433992619,0.319200738329433
"495","AIM","France","650",2100,0.317390087416657,0.311341529558162,0.317390087416657
"496","AIM","France","1150_redist",2060,0.312827073192796,0.303983891207577,0.312827073192796
"497","AIM","France","1150_redist",2070,0.317656089069326,0.310335293154662,0.317656089069326
"498","AIM","France","1150_redist",2080,0.318046586980936,0.311266175600005,0.318046586980936
"499","AIM","France","1150_redist",2090,0.31694745133587,0.310347451957957,0.31694745133587
"500","AIM","France","1150_redist",2100,0.315508409909375,0.309040511932258,0.315508409909375
"501","AIM","France","650_redist",2060,0.31987460261177,0.31257016316421,0.31987460261177
"502","AIM","France","650_redist",2070,0.318882466389651,0.311831579867646,0.318882466389651
"503","AIM","France","650_redist",2080,0.317767520387986,0.31092066764162,0.317767520387986
"504","AIM","France","650_redist",2090,0.316696315664684,0.31002948466162,0.316696315664684
"505","AIM","France","650_redist",2100,0.315334532729108,0.30881593969477,0.315334532729108
"506","AIM","India","REF",2060,0.45823084558113,0.447040120605158,0.45823084558113
"507","AIM","India","REF",2070,0.482308417412229,0.470190587736276,0.482308417412229
"508","AIM","India","REF",2080,0.512083649036769,0.498462204167353,0.512083649036769
"509","AIM","India","REF",2090,0.54829044171966,0.531881305703805,0.54829044171966
"510","AIM","India","REF",2100,0.590972832849629,0.569038011868286,0.590972832849629
"511","AIM","India","1150",2060,0.464456930660236,0.452904056425602,0.464456930660236
"512","AIM","India","1150",2070,0.491633951825082,0.478980790775407,0.491633951825082
"513","AIM","India","1150",2080,0.519035716906776,0.505009031891603,0.519035716906776
"514","AIM","India","1150",2090,0.554157371790527,0.537252119068011,0.554157371790527
"515","AIM","India","1150",2100,0.595865024443807,0.573282984362548,0.595865024443807
"516","AIM","India","650",2060,0.467328623137063,0.455754625040161,0.467328623137063
"517","AIM","India","650",2070,0.490436980974356,0.477936805121338,0.490436980974356
"518","AIM","India","650",2080,0.519118843022503,0.505087397393089,0.519118843022503
"519","AIM","India","650",2090,0.554246322068926,0.537333376993795,0.554246322068926
"520","AIM","India","650",2100,0.596034791687916,0.573429795067275,0.596034791687916
"521","AIM","India","1150_redist",2060,0.418560594514452,0.399531061771034,0.418560594514452
"522","AIM","India","1150_redist",2070,0.49039355993706,0.477580846841794,0.49039355993706
"523","AIM","India","1150_redist",2080,0.520720437144455,0.506658950024663,0.520720437144455
"524","AIM","India","1150_redist",2090,0.555249796572541,0.538741232453266,0.555249796572541
"525","AIM","India","1150_redist",2100,0.596513120120557,0.575064635631939,0.596513120120557
"526","AIM","India","650_redist",2060,0.468802008354815,0.456980222977535,0.468802008354815
"527","AIM","India","650_redist",2070,0.492600374128384,0.479878141916821,0.492600374128384
"528","AIM","India","650_redist",2080,0.520963637813026,0.506888544060681,0.520963637813026
"529","AIM","India","650_redist",2090,0.55544076180616,0.538945180105572,0.55544076180616
"530","AIM","India","650_redist",2100,0.596737955446801,0.575323734021067,0.596737955446801
"531","AIM","Japan","REF",2060,0.330957219054139,0.324443319213303,0.330957219054139
"532","AIM","Japan","REF",2070,0.330006480305058,0.323543315265111,0.330006480305058
"533","AIM","Japan","REF",2080,0.329477034166252,0.323049414662032,0.329477034166252
"534","AIM","Japan","REF",2090,0.328177988269423,0.321804831501693,0.328177988269423
"535","AIM","Japan","REF",2100,0.32682140142513,0.320500572287104,0.32682140142513
"536","AIM","Japan","1150",2060,0.330990029399614,0.323620606432278,0.330990029399614
"537","AIM","Japan","1150",2070,0.330005768190061,0.323056415917203,0.330005768190061
"538","AIM","Japan","1150",2080,0.329468113044774,0.322779885190825,0.329468113044774
"539","AIM","Japan","1150",2090,0.328174042323015,0.321674888538291,0.328174042323015
"540","AIM","Japan","1150",2100,0.326821882562601,0.320500541130266,0.326821882562601
"541","AIM","Japan","650",2060,0.33100834527239,0.323631119405903,0.33100834527239
"542","AIM","Japan","650",2070,0.33002549004175,0.323080649954954,0.33002549004175
"543","AIM","Japan","650",2080,0.329497264098783,0.322813110359209,0.329497264098783
"544","AIM","Japan","650",2090,0.328212510897154,0.321715515942924,0.328212510897154
"545","AIM","Japan","650",2100,0.326869322244628,0.32054724876202,0.326869322244628
"546","AIM","Japan","1150_redist",2060,0.306290364405399,0.294281780952175,0.306290364405399
"547","AIM","Japan","1150_redist",2070,0.312608339759931,0.302321248239482,0.312608339759931
"548","AIM","Japan","1150_redist",2080,0.315888314107247,0.3064879235586,0.315888314107247
"549","AIM","Japan","1150_redist",2090,0.316307916473137,0.307328610862672,0.316307916473137
"550","AIM","Japan","1150_redist",2100,0.316633303568667,0.308057749145481,0.316633303568667
"551","AIM","Japan","650_redist",2060,0.312369171918593,0.301722544732847,0.312369171918593
"552","AIM","Japan","650_redist",2070,0.313828281544223,0.303806873222908,0.313828281544223
"553","AIM","Japan","650_redist",2080,0.315474316041332,0.30597733332195,0.315474316041332
"554","AIM","Japan","650_redist",2090,0.316254172260045,0.30725420282976,0.316254172260045
"555","AIM","Japan","650_redist",2100,0.316778404524961,0.308223547179618,0.316778404524961
"556","AIM","Mexico","REF",2060,0.293967825011636,0.288230349207792,0.293967825011636
"557","AIM","Mexico","REF",2070,0.23449432845648,0.230232517058956,0.23449432845648
"558","AIM","Mexico","REF",2080,0.196298782495576,0.192880188082437,0.196298782495576
"559","AIM","Mexico","REF",2090,0.17079744591904,0.167902188973038,0.17079744591904
"560","AIM","Mexico","REF",2100,0.153350394079358,0.150798445834994,0.153350394079358
"561","AIM","Mexico","1150",2060,0.295102179353421,0.289323774653096,0.295102179353421
"562","AIM","Mexico","1150",2070,0.235146379878295,0.230871259187839,0.235146379878295
"563","AIM","Mexico","1150",2080,0.196786577702093,0.19335713225404,0.196786577702093
"564","AIM","Mexico","1150",2090,0.17115117846903,0.168249238683969,0.17115117846903
"565","AIM","Mexico","1150",2100,0.153609537098467,0.151052726902223,0.153609537098467
"566","AIM","Mexico","650",2060,0.295002345338681,0.289237692538937,0.295002345338681
"567","AIM","Mexico","650",2070,0.235174285510993,0.230898553614723,0.235174285510993
"568","AIM","Mexico","650",2080,0.19678283640409,0.19335347635247,0.19678283640409
"569","AIM","Mexico","650",2090,0.171152975684473,0.168251001479495,0.171152975684473
"570","AIM","Mexico","650",2100,0.153615461433924,0.151058535400089,0.153615461433924
"571","AIM","Mexico","1150_redist",2060,0.281008148747931,0.271850155977414,0.281008148747931
"572","AIM","Mexico","1150_redist",2070,0.235173834955571,0.230888542804915,0.235173834955571
"573","AIM","Mexico","1150_redist",2080,0.196626040390178,0.193195177903613,0.196626040390178
"574","AIM","Mexico","1150_redist",2090,0.171141022356152,0.16823524940814,0.171141022356152
"575","AIM","Mexico","1150_redist",2100,0.153628991256388,0.15106934056784,0.153628991256388
"576","AIM","Mexico","650_redist",2060,0.295581853812047,0.289783873016961,0.295581853812047
"577","AIM","Mexico","650_redist",2070,0.235206357775342,0.230921162527769,0.235206357775342
"578","AIM","Mexico","650_redist",2080,0.1966256054938,0.193194462260233,0.1966256054938
"579","AIM","Mexico","650_redist",2090,0.17114370058277,0.16823852025424,0.17114370058277
"580","AIM","Mexico","650_redist",2100,0.153632908499636,0.151073134736465,0.153632908499636
"581","AIM","Russia","REF",2060,0.403373213671012,0.39460154964586,0.403373213671012
"582","AIM","Russia","REF",2070,0.409973888277848,0.400979671910771,0.409973888277848
"583","AIM","Russia","REF",2080,0.416789824379403,0.407522684664704,0.416789824379403
"584","AIM","Russia","REF",2090,0.424623220498872,0.414976358400593,0.424623220498872
"585","AIM","Russia","REF",2100,0.433799982508067,0.423591473871282,0.433799982508067
"586","AIM","Russia","1150",2060,0.403992956984426,0.395174081750461,0.403992956984426
"587","AIM","Russia","1150",2070,0.41049554798996,0.401482265688389,0.41049554798996
"588","AIM","Russia","1150",2080,0.417271836216595,0.407985441905922,0.417271836216595
"589","AIM","Russia","1150",2090,0.425044836911842,0.415378970940748,0.425044836911842
"590","AIM","Russia","1150",2100,0.434162624176966,0.423934952441651,0.434162624176966
